episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
239,0.76,21,0,30,25,10.0,8.01,3.3333333333333335,70.0,6.666666666666667,20.0
240,0.656,20,0,33,25,10.0,7.47,36.36363636363637,24.242424242424242,36.36363636363637,3.0303030303030303
241,0.608,24,0,30,21,10.0,6.93,3.3333333333333335,80.0,10.0,6.666666666666667
242,0.655,20,0,21,12,10.0,7.6,0.0,33.333333333333336,47.61904761904762,19.047619047619047
243,0.736,24,0,27,19,10.0,7.56,7.407407407407407,40.74074074074074,25.925925925925927,25.925925925925927
244,0.688,21,0,24,16,10.0,7.9,25.0,37.5,16.666666666666668,20.833333333333332
245,0.785,14,0,20,16,10.0,8.25,5.0,75.0,15.0,5.0
246,0.596,22,0,30,21,10.0,7.26,10.0,60.0,23.333333333333332,6.666666666666667
247,0.742,23,0,28,21,10.0,8.49,7.142857142857143,53.57142857142857,10.714285714285714,28.571428571428573
248,0.6,18,0,23,15,10.0,6.61,8.695652173913043,65.21739130434783,8.695652173913043,17.391304347826086
249,0.714,16,0,24,19,10.0,8.08,4.166666666666667,25.0,62.5,8.333333333333334
250,0.608,36,0,37,22,10.0,6.68,5.405405405405405,59.45945945945946,27.027027027027028,8.108108108108109
251,0.597,23,0,30,20,10.0,6.88,16.666666666666668,36.666666666666664,40.0,6.666666666666667
252,0.656,25,0,27,19,10.0,7.84,3.7037037037037037,59.25925925925926,33.333333333333336,3.7037037037037037
253,0.638,25,0,27,19,10.0,7.1,7.407407407407407,37.03703703703704,51.851851851851855,3.7037037037037037
254,0.649,19,0,28,19,10.0,6.93,17.857142857142858,3.5714285714285716,57.142857142857146,21.428571428571427
255,0.607,29,0,28,17,10.0,7.57,7.142857142857143,28.571428571428573,57.142857142857146,7.142857142857143
256,0.635,16,0,19,12,10.0,7.3,5.2631578947368425,15.789473684210526,73.6842105263158,5.2631578947368425
257,0.662,23,0,28,21,10.0,7.71,7.142857142857143,17.857142857142858,28.571428571428573,46.42857142857143
