episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
175,0.832,76,0,100,24,10.0,8.32,41.0,11.0,9.0,39.0
176,0.771,78,0,100,22,10.0,7.71,23.0,9.0,47.0,21.0
177,0.83,76,0,100,24,10.0,8.3,25.0,10.0,56.00000000000001,9.0
178,0.731,77,0,100,23,10.0,7.31,12.0,9.0,67.0,12.0
179,0.794,73,0,100,27,10.0,7.94,13.0,48.0,23.0,16.0
180,0.761,75,0,100,25,10.0,7.61,48.0,10.0,16.0,26.0
181,0.779,75,0,100,25,10.0,7.79,9.0,13.0,71.0,7.000000000000001
182,0.748,77,0,100,23,10.0,7.48,13.0,51.0,14.000000000000002,22.0
183,0.735,84,0,100,16,10.0,7.35,32.0,30.0,30.0,8.0
184,0.819,70,0,100,30,10.0,8.19,16.0,24.0,45.0,15.0
185,0.685,78,0,100,22,10.0,6.85,54.0,15.0,22.0,9.0
186,0.753,75,0,100,25,10.0,7.53,52.0,15.0,22.0,11.0
187,0.746,78,0,100,22,10.0,7.46,15.0,43.0,16.0,26.0
188,0.718,72,0,100,28,10.0,7.18,60.0,10.0,16.0,14.000000000000002
189,0.698,77,0,100,23,10.0,6.98,8.0,18.0,59.0,15.0
190,0.743,78,0,100,22,10.0,7.43,51.0,9.0,34.0,6.0
191,0.769,73,0,100,27,10.0,7.69,22.0,15.0,32.0,31.0
192,0.742,82,0,100,18,10.0,7.42,12.0,12.0,71.0,5.0
193,0.832,74,0,100,26,10.0,8.32,14.000000000000002,9.0,54.0,23.0
194,0.696,77,0,100,23,10.0,6.96,14.000000000000002,14.000000000000002,61.0,11.0
195,0.773,76,0,100,24,10.0,7.73,64.0,12.0,16.0,8.0
196,0.82,76,0,100,24,10.0,8.2,59.0,7.000000000000001,25.0,9.0
197,0.706,82,0,100,18,10.0,7.06,23.0,11.0,56.00000000000001,10.0
198,0.847,77,0,100,23,10.0,8.47,61.0,6.0,17.0,16.0
199,0.752,72,0,101,29,10.0,7.52,28.71287128712871,45.54455445544555,6.9306930693069315,18.81188118811881
200,0.788,69,0,100,31,10.0,7.88,9.0,68.0,10.0,13.0
201,0.822,74,0,100,26,10.0,8.22,11.0,22.0,56.00000000000001,11.0
202,0.804,78,0,100,22,10.0,8.04,32.0,18.0,43.0,7.000000000000001
203,0.772,76,0,100,24,10.0,7.72,25.0,15.0,49.0,11.0
204,0.715,75,0,100,25,10.0,7.15,46.0,10.0,39.0,5.0
205,0.701,77,0,100,23,10.0,7.01,60.0,14.000000000000002,17.0,9.0
206,0.888,78,0,100,22,10.0,8.88,42.0,33.0,13.0,12.0
207,0.687,73,0,100,27,10.0,6.87,57.99999999999999,12.0,21.0,9.0
208,0.766,79,0,100,21,10.0,7.66,46.0,14.000000000000002,17.0,23.0
209,0.785,75,0,100,25,10.0,7.85,64.0,16.0,11.0,9.0
210,0.76,75,0,100,25,10.0,7.6,8.0,11.0,24.0,56.99999999999999
211,0.783,76,0,100,24,10.0,7.83,46.0,10.0,37.0,7.000000000000001
212,0.75,74,0,100,26,10.0,7.5,50.0,19.0,25.0,6.0
213,0.848,77,0,100,23,10.0,8.48,61.0,11.0,19.0,9.0
214,0.796,76,0,100,24,10.0,7.96,13.0,59.0,14.000000000000002,14.000000000000002
