episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
199,0.458,1,0,18,17,10.0,4.58,11.11111111111111,5.555555555555555,61.111111111111114,22.22222222222222
200,0.757,1,0,19,18,10.0,7.57,47.368421052631575,0.0,21.052631578947366,31.57894736842105
201,0.616,1,0,19,18,10.0,6.16,31.57894736842105,10.526315789473683,15.789473684210526,42.10526315789473
202,0.66,1,0,26,25,10.0,6.6,30.76923076923077,46.15384615384615,11.538461538461538,11.538461538461538
203,0.616,1,0,15,14,10.0,6.16,6.666666666666667,26.666666666666668,40.0,26.666666666666668
204,0.788,1,0,19,18,10.0,7.88,63.1578947368421,0.0,26.31578947368421,10.526315789473683
205,0.676,1,0,26,25,10.0,6.76,11.538461538461538,15.384615384615385,65.38461538461539,7.6923076923076925
206,0.457,1,0,13,12,10.0,4.57,15.384615384615385,30.76923076923077,15.384615384615385,38.46153846153847
207,0.677,1,0,22,21,10.0,6.77,9.090909090909092,13.636363636363635,31.818181818181817,45.45454545454545
208,0.687,1,0,19,18,10.0,6.87,31.57894736842105,36.84210526315789,10.526315789473683,21.052631578947366
209,0.762,1,0,26,25,10.0,7.62,11.538461538461538,7.6923076923076925,69.23076923076923,11.538461538461538
210,0.688,1,0,20,19,10.0,6.88,15.0,10.0,30.0,45.0
211,0.454,1,0,18,17,10.0,4.54,22.22222222222222,11.11111111111111,44.44444444444444,22.22222222222222
212,0.634,1,0,19,18,10.0,6.34,10.526315789473683,31.57894736842105,21.052631578947366,36.84210526315789
213,0.58,1,0,18,17,10.0,5.8,5.555555555555555,33.33333333333333,44.44444444444444,16.666666666666664
214,0.658,1,0,16,15,10.0,6.58,12.5,50.0,31.25,6.25
215,0.706,1,0,25,24,10.0,7.06,40.0,28.000000000000004,16.0,16.0
216,0.616,1,0,21,20,10.0,6.16,42.857142857142854,9.523809523809524,33.33333333333333,14.285714285714285
217,0.83,1,0,22,21,10.0,8.3,13.636363636363635,31.818181818181817,13.636363636363635,40.909090909090914
218,0.688,1,0,19,18,10.0,6.88,15.789473684210526,31.57894736842105,31.57894736842105,21.052631578947366
219,0.85,1,0,21,20,10.0,8.5,9.523809523809524,28.57142857142857,14.285714285714285,47.61904761904761
220,0.608,1,0,17,16,10.0,6.08,35.294117647058826,11.76470588235294,0.0,52.94117647058824
221,0.578,1,0,17,16,10.0,5.78,11.76470588235294,29.411764705882355,17.647058823529413,41.17647058823529
222,0.718,1,0,23,22,10.0,7.18,17.391304347826086,21.73913043478261,21.73913043478261,39.130434782608695
223,0.44,1,0,16,15,10.0,4.4,18.75,18.75,62.5,0.0
224,0.463,1,0,13,12,10.0,4.63,0.0,7.6923076923076925,92.3076923076923,0.0
225,0.72,1,0,20,19,10.0,7.2,30.0,15.0,15.0,40.0
226,0.743,1,0,27,26,10.0,7.43,51.85185185185185,18.51851851851852,14.814814814814813,14.814814814814813
227,0.67,1,0,14,13,10.0,6.7,28.57142857142857,14.285714285714285,35.714285714285715,21.428571428571427
228,0.625,1,0,17,16,10.0,6.25,23.52941176470588,5.88235294117647,64.70588235294117,5.88235294117647
229,0.75,1,0,21,20,10.0,7.5,42.857142857142854,4.761904761904762,42.857142857142854,9.523809523809524
