episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
90,0.83,4,0,23,19,10.0,8.3,26.08695652173913,30.434782608695656,30.434782608695656,13.043478260869565
91,0.682,8,0,29,21,10.0,6.82,13.793103448275861,13.793103448275861,55.172413793103445,17.24137931034483
92,0.66,6,0,27,21,10.0,6.6,22.22222222222222,14.814814814814813,37.03703703703704,25.925925925925924
93,0.648,9,0,31,22,10.0,6.48,19.35483870967742,29.03225806451613,41.935483870967744,9.67741935483871
94,0.62,6,0,25,19,10.0,6.2,40.0,20.0,28.000000000000004,12.0
95,0.875,2,0,16,14,10.0,8.75,37.5,12.5,12.5,37.5
96,0.774,9,0,34,25,10.0,7.74,17.647058823529413,29.411764705882355,20.588235294117645,32.35294117647059
97,0.804,5,0,31,26,10.0,8.04,12.903225806451612,19.35483870967742,41.935483870967744,25.806451612903224
98,0.86,3,0,18,15,10.0,8.6,22.22222222222222,38.88888888888889,27.77777777777778,11.11111111111111
99,0.83,6,0,34,28,10.0,8.3,8.823529411764707,23.52941176470588,41.17647058823529,26.47058823529412
100,0.642,7,0,28,21,10.0,6.42,25.0,7.142857142857142,35.714285714285715,32.142857142857146
101,0.694,7,0,28,21,10.0,6.94,17.857142857142858,25.0,35.714285714285715,21.428571428571427
102,0.832,4,0,33,29,10.0,8.32,18.181818181818183,30.303030303030305,18.181818181818183,33.33333333333333
103,0.674,9,0,38,29,10.0,6.74,18.421052631578945,28.947368421052634,39.473684210526315,13.157894736842104
104,0.73,5,0,24,19,10.0,7.3,16.666666666666664,29.166666666666668,41.66666666666667,12.5
105,0.699,11,0,31,20,10.0,6.99,16.129032258064516,22.58064516129032,29.03225806451613,32.25806451612903
106,0.62,6,0,16,10,10.0,6.2,18.75,37.5,31.25,12.5
107,0.65,6,0,20,14,10.0,6.5,20.0,35.0,30.0,15.0
108,0.74,4,0,19,15,10.0,7.4,36.84210526315789,15.789473684210526,36.84210526315789,10.526315789473683
109,0.796,4,0,27,23,10.0,7.96,14.814814814814813,22.22222222222222,18.51851851851852,44.44444444444444
110,0.74,7,0,31,24,10.0,7.4,19.35483870967742,12.903225806451612,22.58064516129032,45.16129032258064
111,0.67,9,0,39,30,10.0,6.7,17.94871794871795,17.94871794871795,28.205128205128204,35.8974358974359
112,0.666,8,0,37,29,10.0,6.66,21.62162162162162,16.216216216216218,54.054054054054056,8.108108108108109
113,0.744,7,0,34,27,10.0,7.44,23.52941176470588,50.0,14.705882352941178,11.76470588235294
114,0.696,8,0,31,23,10.0,6.96,16.129032258064516,16.129032258064516,45.16129032258064,22.58064516129032
115,0.736,5,0,28,23,10.0,7.36,28.57142857142857,17.857142857142858,25.0,28.57142857142857
116,0.786,5,0,31,26,10.0,7.86,9.67741935483871,32.25806451612903,29.03225806451613,29.03225806451613
117,0.788,6,0,32,26,10.0,7.88,25.0,25.0,28.125,21.875
118,0.784,7,0,27,20,10.0,7.84,3.7037037037037033,25.925925925925924,51.85185185185185,18.51851851851852
119,0.87,4,0,19,15,10.0,8.7,26.31578947368421,15.789473684210526,26.31578947368421,31.57894736842105
120,0.735,5,0,21,16,10.0,7.35,23.809523809523807,33.33333333333333,28.57142857142857,14.285714285714285
121,0.688,10,0,34,24,10.0,6.88,23.52941176470588,50.0,8.823529411764707,17.647058823529413
122,0.696,8,0,31,23,10.0,6.96,12.903225806451612,22.58064516129032,25.806451612903224,38.70967741935484
123,0.72,5,0,32,27,10.0,7.2,6.25,6.25,53.125,34.375
124,0.684,6,0,26,20,10.0,6.84,11.538461538461538,19.230769230769234,53.84615384615385,15.384615384615385
125,0.758,9,0,42,33,10.0,7.58,16.666666666666664,23.809523809523807,47.61904761904761,11.904761904761903
126,0.708,6,0,28,22,10.0,7.08,25.0,17.857142857142858,21.428571428571427,35.714285714285715
127,0.584,9,0,30,21,10.0,5.84,46.666666666666664,10.0,33.33333333333333,10.0
128,0.756,7,0,30,23,10.0,7.56,13.333333333333334,16.666666666666664,53.333333333333336,16.666666666666664
129,0.685,8,0,27,19,10.0,6.85,18.51851851851852,11.11111111111111,44.44444444444444,25.925925925925924
130,0.668,7,0,26,19,10.0,6.68,42.30769230769231,15.384615384615385,15.384615384615385,26.923076923076923
131,0.688,7,0,31,24,10.0,6.88,51.61290322580645,12.903225806451612,12.903225806451612,22.58064516129032
132,0.713,7,0,27,20,10.0,7.13,48.148148148148145,18.51851851851852,14.814814814814813,18.51851851851852
133,0.748,5,0,27,22,10.0,7.48,7.4074074074074066,44.44444444444444,29.629629629629626,18.51851851851852
134,0.729,5,0,26,21,10.0,7.29,23.076923076923077,38.46153846153847,19.230769230769234,19.230769230769234
135,0.71,5,0,30,25,10.0,7.1,13.333333333333334,40.0,30.0,16.666666666666664
136,0.73,5,0,19,14,10.0,7.3,57.89473684210527,26.31578947368421,15.789473684210526,0.0
137,0.655,8,0,31,23,10.0,6.55,25.806451612903224,32.25806451612903,22.58064516129032,19.35483870967742
138,0.699,7,0,26,19,10.0,6.99,11.538461538461538,46.15384615384615,26.923076923076923,15.384615384615385
139,0.616,8,0,28,20,10.0,6.16,42.857142857142854,17.857142857142858,21.428571428571427,17.857142857142858
140,0.671,7,0,29,22,10.0,6.71,13.793103448275861,31.03448275862069,37.93103448275862,17.24137931034483
141,0.638,10,0,32,22,10.0,6.38,9.375,18.75,59.375,12.5
142,0.58,9,0,29,20,10.0,5.8,27.586206896551722,20.689655172413794,24.137931034482758,27.586206896551722
143,0.776,8,0,44,36,10.0,7.76,6.8181818181818175,25.0,25.0,43.18181818181818
144,0.794,6,0,37,31,10.0,7.94,16.216216216216218,37.83783783783784,27.027027027027028,18.91891891891892
145,0.638,6,0,19,13,10.0,6.38,5.263157894736842,31.57894736842105,31.57894736842105,31.57894736842105
146,0.712,8,0,35,27,10.0,7.12,28.57142857142857,34.285714285714285,31.428571428571427,5.714285714285714
147,0.7,4,0,23,19,10.0,7.0,8.695652173913043,13.043478260869565,56.52173913043478,21.73913043478261
148,0.512,11,0,27,16,10.0,5.12,14.814814814814813,18.51851851851852,55.55555555555556,11.11111111111111
149,0.74,9,0,35,26,10.0,7.4,17.142857142857142,34.285714285714285,37.142857142857146,11.428571428571429
150,0.816,4,0,27,23,10.0,8.16,11.11111111111111,44.44444444444444,33.33333333333333,11.11111111111111
151,0.765,7,0,31,24,10.0,7.65,0.0,48.38709677419355,29.03225806451613,22.58064516129032
152,0.75,3,0,18,15,10.0,7.5,11.11111111111111,38.88888888888889,38.88888888888889,11.11111111111111
153,0.735,5,0,30,25,10.0,7.35,10.0,50.0,20.0,20.0
154,0.76,5,0,25,20,10.0,7.6,28.000000000000004,52.0,8.0,12.0
155,0.78,8,0,41,33,10.0,7.8,9.75609756097561,51.21951219512195,14.634146341463413,24.390243902439025
156,0.79,4,0,22,18,10.0,7.9,31.818181818181817,50.0,13.636363636363635,4.545454545454546
157,0.74,5,0,19,14,10.0,7.4,10.526315789473683,42.10526315789473,42.10526315789473,5.263157894736842
158,0.776,5,0,28,23,10.0,7.76,10.714285714285714,39.285714285714285,39.285714285714285,10.714285714285714
159,0.7,4,0,22,18,10.0,7.0,9.090909090909092,72.72727272727273,9.090909090909092,9.090909090909092
160,0.766,7,0,30,23,10.0,7.66,10.0,23.333333333333332,43.333333333333336,23.333333333333332
161,0.748,9,0,29,20,10.0,7.48,13.793103448275861,20.689655172413794,51.724137931034484,13.793103448275861
162,0.782,7,0,27,20,10.0,7.82,25.925925925925924,29.629629629629626,29.629629629629626,14.814814814814813
163,0.73,8,0,29,21,10.0,7.3,31.03448275862069,27.586206896551722,31.03448275862069,10.344827586206897
164,0.82,3,0,18,15,10.0,8.2,33.33333333333333,11.11111111111111,50.0,5.555555555555555
165,0.748,7,0,26,19,10.0,7.48,15.384615384615385,23.076923076923077,57.692307692307686,3.8461538461538463
