episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
118,0.438,1,0,10,9,10.0,4.38,50.0,10.0,10.0,30.0
119,0.6,1,0,12,11,10.0,6.0,8.333333333333332,41.66666666666667,41.66666666666667,8.333333333333332
120,0.625,1,0,13,12,10.0,6.25,23.076923076923077,15.384615384615385,7.6923076923076925,53.84615384615385
121,0.601,1,0,22,21,10.0,6.01,31.818181818181817,36.36363636363637,22.727272727272727,9.090909090909092
122,0.561,1,0,21,20,10.0,5.61,38.095238095238095,28.57142857142857,4.761904761904762,28.57142857142857
123,0.568,1,0,20,19,10.0,5.68,35.0,30.0,15.0,20.0
124,0.388,1,0,11,10,10.0,3.88,18.181818181818183,27.27272727272727,9.090909090909092,45.45454545454545
125,0.708,1,0,26,25,10.0,7.08,15.384615384615385,30.76923076923077,42.30769230769231,11.538461538461538
126,0.378,1,0,12,11,10.0,3.78,16.666666666666664,25.0,16.666666666666664,41.66666666666667
127,0.57,1,0,20,19,10.0,5.7,45.0,35.0,10.0,10.0
128,0.586,1,0,16,15,10.0,5.86,37.5,18.75,31.25,12.5
129,0.506,1,0,13,12,10.0,5.06,46.15384615384615,15.384615384615385,15.384615384615385,23.076923076923077
130,0.524,1,0,15,14,10.0,5.24,0.0,26.666666666666668,60.0,13.333333333333334
131,0.488,1,0,19,18,10.0,4.88,31.57894736842105,15.789473684210526,21.052631578947366,31.57894736842105
132,0.575,1,0,15,14,10.0,5.75,53.333333333333336,6.666666666666667,20.0,20.0
133,0.528,1,0,15,14,10.0,5.28,53.333333333333336,13.333333333333334,13.333333333333334,20.0
134,0.585,1,0,16,15,10.0,5.85,12.5,43.75,12.5,31.25
135,0.421,1,0,16,15,10.0,4.21,18.75,31.25,25.0,25.0
136,0.65,1,0,13,12,10.0,6.5,46.15384615384615,23.076923076923077,15.384615384615385,15.384615384615385
137,0.479,1,0,20,19,10.0,4.79,15.0,65.0,15.0,5.0
138,0.588,1,0,16,15,10.0,5.88,25.0,37.5,18.75,18.75
139,0.484,1,0,14,13,10.0,4.84,7.142857142857142,14.285714285714285,35.714285714285715,42.857142857142854
140,0.28,1,0,8,7,10.0,2.8,0.0,37.5,0.0,62.5
141,0.447,1,0,15,14,10.0,4.47,6.666666666666667,53.333333333333336,26.666666666666668,13.333333333333334
142,0.53,1,0,19,18,10.0,5.3,21.052631578947366,52.63157894736842,10.526315789473683,15.789473684210526
143,0.516,1,0,23,22,10.0,5.16,21.73913043478261,47.82608695652174,13.043478260869565,17.391304347826086
144,0.52,1,0,18,17,10.0,5.2,22.22222222222222,22.22222222222222,16.666666666666664,38.88888888888889
145,0.527,1,0,11,10,10.0,5.27,36.36363636363637,27.27272727272727,18.181818181818183,18.181818181818183
146,0.656,1,0,24,23,10.0,6.56,16.666666666666664,20.833333333333336,25.0,37.5
